9.68775 m
10.7186 m
14.361 m
10.6964 m
13.3085 m
17.1721 m
10.7362 m
16.7935 m
28.4448 m
23.6191 m
6.58979 m
10.2905 m
13.4248 m
8.4597 m
8.1786 m
69.768 m
7.71217 m
14.5974 m
9.87039 m
9.98606 m
11.0929 m
18.5747 m
9.80785 m
6.96952 m
32.7112 m
17.3473 m
48.5699 m
16.8033 m
37.7649 m
25.8903 m
9.52643 m
15.7933 m
14.5307 m
8.31596 m
11.2782 m
12.0338 m
15.4609 m
8.08941 m
11.5037 m
64.3081 m
13.1383 m
16.1844 m
31.5355 m
31.1368 m
6.57343 m
8.9781 m
10.8481 m
43.1397 m
6.7541 m
13.4505 m
7.49397 m
12.6384 m
9.70543 m
10.8038 m
14.2195 m
13.7783 m
80.0778 m
6.26416 m
31.3278 m
14.3679 m
10.4436 m
6.03135 m
14.2362 m
61.1219 m
11.4378 m
22.247 m
22.1495 m
27.3909 m
12.9986 m
7.46369 m
10.1621 m
9.92985 m
28.605 m
11.2144 m
12.6901 m
18.6734 m
9.90172 m
8.96279 m
43.9616 m
14.9008 m
25.7044 m
8.8429 m
22.7009 m
17.1528 m
11.6836 m
30.4789 m
8.49596 m
16.5219 m
17.4326 m
14.7925 m
9.08422 m
11.3336 m
20.1335 m
13.2455 m
16.2903 m
11.3009 m
5.71844 m
6.99807 m
11.9054 m
17.3662 m
7.79248 m
9.59449 m
9.01461 m
10.9908 m
8.37912 m
14.5115 m
21.4728 m
14.9429 m
12.6263 m
15.153 m
18.4574 m
9.44454 m
11.4251 m
22.2987 m
13.0877 m
6.24715 m
8.02566 m
10.9271 m
10.435 m
26.3351 m
11.3461 m
9.16994 m
18.9687 m
10.5896 m
9.83638 m
18.9792 m
7.40436 m
11.6289 m
23.5255 m
19.2592 m
19.1036 m
7.55413 m
36.7859 m
6.81595 m
15.2071 m
11.5898 m
15.8534 m
8.26094 m
14.1353 m
9.39908 m
12.4659 m
17.3159 m
6.18159 m
12.1389 m
16.4479 m
48.8827 m
7.43125 m
13.1362 m
8.47291 m
13.692 m
21.705 m
5.35973 m
11.4345 m
19.1418 m
9.50626 m
14.6172 m
11.5331 m
18.1606 m
16.7971 m
51.1849 m
11.1178 m
7.10786 m
6.72955 m
6.94159 m
7.63883 m
13.8088 m
12.3589 m
7.49371 m
24.2551 m
6.78518 m
12.4516 m
9.7045 m
15.4571 m
10.7015 m
10.7688 m
11.8248 m
18.2547 m
10.1959 m
8.89549 m
9.82205 m
60.2708 m
46.2237 m
15.1242 m
12.9489 m
8.98946 m
11.3714 m
9.40675 m
10.9465 m
11.3444 m
9.6403 m
20.7828 m
10.6503 m
10.0038 m
9.9517 m
11.7781 m
15.3141 m
10.5843 m
15.8568 m
51.0419 m
12.2466 m
8.87569 m
14.2349 m
103.029 m
10.7699 m
70.4643 m
8.93749 m
16.2101 m
20.5396 m
18.0125 m
25.4168 m
11.685 m
9.81376 m
13.4066 m
16.9579 m
8.94594 m
9.54406 m
10.3956 m
13.2811 m
8.12737 m
19.412 m
6.0657 m
22.9389 m
62.6475 m
12.2484 m
9.54632 m
766.432 m
43.3283 m
26.1119 m
101.381 m
28.8992 m
14.4404 m
8.84588 m
10.2939 m
9.76503 m
11.1554 m
8.24713 m
6.53962 m
14.418 m
9.50791 m
14.0839 m
36.8996 m
18.5241 m
9.04435 m
12.8758 m
13.0409 m
19.0174 m
9.29104 m
13.0633 m
11.8081 m
18.8637 m
8.5203 m
30.5176 m
15.4018 m
15.5536 m
8.3938 m
15.3313 m
7.17329 m
103.302 m
10.7972 m
16.1376 m
35.0781 m
12.5599 m
10.58 m
9.95384 m
37.1576 m
20.4132 m
28.7437 m
8.8587 m
6.24807 m
15.4285 m
16.4395 m
11.0909 m
15.3674 m
10.9449 m
19.2833 m
52.5033 m
7.7003 m
18.3194 m
21.3151 m
8.32557 m
9.99137 m
26.7036 m
11.5323 m
22.6116 m
9.615 m
16.2212 m
15.251 m
15.3397 m
14.904 m
9.22721 m
11.1082 m
6.26264 m
15.1414 m
12.6025 m
11.4818 m
10.0991 m
20.5516 m
7.1662 m
12.0165 m
7.28285 m
17.2934 m
8.13163 m
48.9522 m
9.11299 m
10.6534 m
10.5748 m
8.96807 m
12.7584 m
7.03188 m
1096.09 m
10.5057 m
10.8425 m
17.3142 m
33.931 m
24.2104 m
14.3065 m
11.5698 m
13.5677 m
7.12882 m
17.9298 m
37.039 m
43.9819 m
13.1114 m
22.6963 m
9.43973 m
14.3872 m
11.4668 m
9.25909 m
21.8066 m
9.51465 m
82.9558 m
10.1499 m
12.0798 m
13.6671 m
10.487 m
13.5084 m
13.7491 m
12.276 m
11.9422 m
7.38013 m
20.8662 m
14.6995 m
14.287 m
37.9007 m
15.261 m
8.23516 m
8.90148 m
9.27739 m
10.1874 m
15.9121 m
11.1337 m
14.9997 m
6.39319 m
13.656 m
8.40253 m
44.808 m
11.4972 m
9.3298 m
9.79736 m
13.0671 m
61.1068 m
16.9746 m
8.14386 m
11.1229 m
9.3513 m
8.77847 m
12.5453 m
10.8927 m
39.151 m
22.2858 m
10.1283 m
12.8986 m
10.0086 m
10.8435 m
16.4153 m
5.86173 m
7.71897 m
6.22013 m
7.70352 m
16.6091 m
15.9647 m
7.70999 m
44.9636 m
13.1287 m
8.14749 m
18.5711 m
11.9458 m
9.2453 m
11.8548 m
13.272 m
9.74079 m
8.31264 m
10.296 m
5.26878 m
12.0657 m
20.2245 m
14.0018 m
45.7975 m
11.4381 m
7.54941 m
8.36103 m
14.9305 m
11.0117 m
15.7786 m
8.13814 m
19.1894 m
6.96292 m
10.2845 m
9.0625 m
9.66556 m
5.71314 m
42.7356 m
25.3427 m
15.8653 m
10.9486 m
7.7444 m
12.4622 m
10.8198 m
12.3731 m
12.4746 m
8.94033 m
11.1721 m
6.13727 m
12.2841 m
6.81383 m
68.0642 m
10.6851 m
36.7818 m
15.5218 m
12.8032 m
11.6007 m
14.4229 m
6.81111 m
11.0696 m
8.38635 m
10.1601 m
12.2607 m
6.37466 m
12.5687 m
62.9717 m
8.76767 m
19.0691 m
9.51964 m
28.126 m
21.5859 m
31.5745 m
16.7894 m
12.1305 m
12.1553 m
12.6481 m
8.18323 m
12.926 m
8.2686 m
10.9559 m
12.6448 m
11.2594 m
11.3362 m
14.3176 m
6.40783 m
8.94551 m
8.80281 m
9.88418 m
9.07251 m
9.86765 m
13.1252 m
20.663 m
39.3148 m
9.20385 m
7.64347 m
7.94261 m
8.38835 m
13.6454 m
10.4052 m
15.3421 m
51.609 m
11.2285 m
7.21408 m
6.79181 m
9.60161 m
9.28005 m
12.9781 m
12.1665 m
8.25453 m
7.17139 m
10.4953 m
20.7033 m
5.64397 m
9.5828 m
18.7468 m
8.22421 m
13.7472 m
127.865 m
12.899 m
10.8064 m
20.1239 m
54.5565 m
14.4941 m
19.2509 m
27.0956 m
8.26107 m
10.5776 m
16.3103 m
12.5678 m
8.84062 m
6.83714 m
9.68826 m
7.92879 m
10.6893 m
19.3774 m
7.40464 m
18.4655 m
11.9555 m
9.00563 m
20.7355 m
7.41696 m
24.644 m
11.7744 m
15.8881 m
9.10947 m
25.2289 m
13.1157 m
6.715 m
28.3013 m
14.9319 m
13.9225 m
14.0052 m
12.7321 m
39.9959 m
10.844 m
11.7403 m
80.7338 m
19.4867 m
8.69668 m
7.88555 m
10.7696 m
11.1109 m
23.6879 m
8.81895 m
13.8531 m
13.6837 m
14.9874 m
16.3413 m
8.94676 m
16.2889 m
8.41842 m
9.17863 m
10.9576 m
13.4783 m
16.893 m
18.2292 m
7.66358 m
12.1828 m
9.93009 m
143.818 m
17.5027 m
11.5167 m
29.5303 m
12.3987 m
7.6563 m
76.9674 m
516.622 m
8.61658 m
7.59723 m
20.0714 m
8.23542 m
12.7054 m
34.1148 m
8.67153 m
9.85277 m
8.91983 m
5.37265 m
22.6685 m
80.4668 m
9.67942 m
211.523 m
35.3109 m
7.84728 m
17.2526 m
10.028 m
24.3429 m
59.4146 m
12.2176 m
562.461 m
25.7226 m
15.5507 m
27.7427 m
16.7111 m
15.3624 m
13.6011 m
10.518 m
14.2732 m
10.3928 m
21.0063 m
13.135 m
32.9201 m
22.3297 m
10.861 m
16.4139 m
15.6676 m
6.32555 m
7.13492 m
10.0245 m
49.6436 m
29.667 m
17.4066 m
48.8926 m
26.1578 m
14.9834 m
32.1383 m
11.9828 m
49.1006 m
10.5709 m
15.6361 m
6.77716 m
14.738 m
9.2928 m
10.7646 m
21.5745 m
9.53209 m
13.3254 m
10.1768 m
8.08323 m
11.3118 m
16.8921 m
8.13665 m
10.3046 m
48.627 m
12.4998 m
14.3393 m
8.83297 m
12.0435 m
32.5341 m
59.9196 m
17.0822 m
18.9499 m
12.4095 m
10.7786 m
13.9189 m
26.176 m
19.4518 m
11.9614 m
25.2046 m
9.94438 m
15.4467 m
22.2887 m
10.7202 m
71.3752 m
9.76851 m
9.29972 m
8.01019 m
16.1629 m
10.4185 m
11.7116 m
13.4371 m
9.64686 m
9.75487 m
12.2059 m
13.3026 m
14.2773 m
11.0406 m
8.48225 m
9.7761 m
12.8902 m
9.14075 m
24.5192 m
27.5947 m
15.3756 m
10.2653 m
4.92361 m
17.3409 m
11.3425 m
18.3676 m
20.4504 m
12.9537 m
7.90162 m
10.3516 m
7.22102 m
6.0372 m
11.6489 m
8.25758 m
8.73922 m
10.8365 m
7.80169 m
8.78496 m
23.9283 m
6.48182 m
9.49914 m
16.3685 m
11.0983 m
11.6545 m
7.24465 m
6.60771 m
65.9689 m
35.4639 m
10.9253 m
25.6313 m
16.1888 m
11.935 m
16.0287 m
6.75298 m
10.6672 m
15.2684 m
9.56284 m
11.6951 m
5.56592 m
10.1245 m
7.13132 m
32.4326 m
14.8924 m
10.9646 m
17.3741 m
11.9721 m
9.20319 m
10.2123 m
12.844 m
9.59937 m
4.88754 m
17.3833 m
20.6449 m
6.96077 m
13.1893 m
11.6995 m
11.6417 m
84.0015 m
13.2242 m
21.7731 m
35.3647 m
8.75437 m
12.8581 m
10.3555 m
17.9722 m
10.1264 m
16.2611 m
10.7288 m
12.6018 m
8.87642 m
10.482 m
9.60984 m
14.8766 m
29.2655 m
10.084 m
12.2744 m
29.2043 m
10.1858 m
11.9996 m
48.1856 m
17.7242 m
15.913 m
6.30285 m
11.9921 m
15.7671 m
65.1165 m
15.9974 m
9.19863 m
14.1002 m
16.363 m
96.5792 m
10.9006 m
10.9227 m
5.86748 m
12.788 m
14.0906 m
13.8292 m
16.8335 m
27.8129 m
13.9542 m
14.0685 m
23.5515 m
6.98689 m
15.7294 m
8.07921 m
18.3215 m
12.6044 m
7.65372 m
10.521 m
9.67018 m
7.52042 m
12.2824 m
11.2982 m
12.6535 m
13.9354 m
23.4781 m
75.7798 m
12.2052 m
15.1533 m
16.1468 m
9.95651 m
14.6407 m
252.936 m
17.9323 m
10.3425 m
15.6994 m
33.8828 m
13.5011 m
19.9304 m
21.2366 m
11.3877 m
18.5058 m
10.0611 m
15.3979 m
13.7008 m
4.41939 m
18.2469 m
34.955 m
9.18645 m
17.6163 m
22.9899 m
10.5989 m
11.2462 m
10.4061 m
7.0096 m
22.4056 m
40.3579 m
8.28744 m
8.7692 m
7.62632 m
10.9469 m
33.0161 m
8.15303 m
8.85717 m
29.0374 m
18.3483 m
16.388 m
27.1092 m
6.8108 m
19.2328 m
19.979 m
8.39946 m
10.741 m
5.65334 m
19.459 m
11.083 m
10.6891 m
5.48393 m
12.3633 m
21.549 m
6.97717 m
13.8095 m
11.7529 m
6.96367 m
20.2068 m
8.33294 m
6.5573 m
15.2923 m
50.5613 m
11.247 m
7.62778 m
22.4245 m
36.7913 m
9.32536 m
13.4699 m
21.5753 m
13.0391 m
77.5798 m
17.4579 m
28.6078 m
10.7483 m
66.2306 m
24.9605 m
9.62239 m
10.986 m
9.59936 m
12.1475 m
9.81866 m
315.301 m
14.5535 m
9.13211 m
21.0586 m
8.85988 m
13.7852 m
14.5475 m
10.7153 m
17.3869 m
20.6625 m
13.2578 m
65.5599 m
7.7016 m
10.5226 m
24.8837 m
7.86403 m
11.2315 m
8.97006 m
23.5574 m
22.7222 m
11.408 m
17.3224 m
6.41637 m
11.1678 m
10.8736 m
8.22566 m
7.84556 m
14.4076 m
17.8346 m
7.23625 m
9.12737 m
5.43111 m
8.71748 m
51.0817 m
15.2292 m
9.35202 m
11.3459 m
10.852 m
7.94392 m
16.4109 m
19.6313 m
10.6194 m
14.5022 m
18.7944 m
11.5949 m
11.4235 m
44.082 m
30.3997 m
6.43249 m
13.8012 m
7.75396 m
13.7861 m
14.7007 m
73.9563 m
13.8597 m
13.9253 m
16.8129 m
12.1235 m
12.8728 m
14.9674 m
9.63474 m
19.1507 m
8.60908 m
18.7318 m
15.6882 m
11.3551 m
10.1366 m
11.625 m
7.40632 m
10.4094 m
7.42848 m
48.2178 m
14.7033 m
7.9228 m
8.00832 m
42.161 m
14.044 m
20.8508 m
8.92785 m
13.6169 m
8.21629 m
10.3536 m
10.3638 m
10.6018 m
21.7426 m
12.2137 m
15.2286 m
7.29907 m
7.09458 m
10.8018 m
28.5271 m
18.7828 m
11.4528 m
10.8423 m
23.7382 m
8.11969 m
10.0992 m
13.78 m
14.4095 m
15.8615 m
8.64617 m
13.2911 m
68.5385 m
12.8258 m
5.37604 m
14.5812 m
21.6479 m
11.393 m
21.8066 m
10.925 m
21.0407 m
103.192 m
8.00826 m
15.7053 m
10.2769 m
11.4745 m
9.58895 m
15.7615 m
26.6914 m
107.119 m
9.66924 m
11.9904 m
24.6872 m
10.7761 m
9.34576 m
15.071 m
7.15948 m
9.43474 m
7.15762 m
9.46463 m
19.3885 m
8.89886 m
9.51209 m
21.8106 m
14.1557 m
9.26495 m
21.7156 m
13.8836 m
9.41745 m
6.89941 m
44.8546 m
18.9889 m
9.67253 m
12.4925 m
12.414 m
173.098 m
18.0923 m
6.05476 m
22.0729 m
16.929 m
9.33555 m
29.965 m
9.04183 m
14.2444 m
34.4355 m
21.4452 m
10.606 m
6.36339 m
6.77961 m
15.708 m
202.487 m
12.0365 m
28.1133 m
9.3751 m
12.0993 m
15.6552 m
7.68745 m
11.2135 m
57.5271 m
64.2397 m
23.4676 m
16.6202 m
11.2967 m
9.81635 m
11.9985 m
30.0066 m
23.2921 m
61.7984 m
7.43918 m
10.7964 m
